job_title,company,match_score,recommendation,salary_range,location,job_url
"Director, HR Business Partner - Ads and Games Engineering",Netflix,76.32,🚀 STRONG MATCH - Highly recommended,$320 - 920k,"Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790303195948-director-hr-business-partner-ads-and-games-engineering-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Product Manager, Sales Foundations (Ads)",Netflix,76.32,🚀 STRONG MATCH - Highly recommended,"$240,000 - $725,000","New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790304112816-product-manager-sales-foundations-ads--new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
Partner Enablement Manager (L4) - Open Connect,Netflix,76.27,🚀 STRONG MATCH - Highly recommended,"$100,000 - $720,000",USA - Remote,https://explore.jobs.netflix.net/careers/job/790304686978-partner-enablement-manager-l4-open-connect-usa-remote?domain=netflix.com&microsite=netflix.com
AV Events Engineer - Production Manager,Netflix,76.26,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://explore.jobs.netflix.net/careers/job/790303413472-av-events-engineer-production-manager-mexico-city-mexico?domain=netflix.com&microsite=netflix.com
"Coordinator, Legal Workflows, Tools & Operations - India",Netflix,76.24,🚀 STRONG MATCH - Highly recommended,,"Mumbai, India",https://explore.jobs.netflix.net/careers/job/790304901105-coordinator-legal-workflows-tools-operations-india-mumbai-india?domain=netflix.com&microsite=netflix.com
Engineering Manager — JavaScript Foundations,Netflix,76.23,🚀 STRONG MATCH - Highly recommended,,"Warsaw, Poland",https://explore.jobs.netflix.net/careers/job/790304518806-engineering-manager-%E2%80%94-javascript-foundations-warsaw-poland?domain=netflix.com&microsite=netflix.com
Recruiting Researcher - EMEA (generalist/non tech),Netflix,76.23,🚀 STRONG MATCH - Highly recommended,,"London, United Kingdom",https://explore.jobs.netflix.net/careers/job/790304835247-recruiting-researcher-emea-generalist-non-tech--london-united-kingdom?domain=netflix.com&microsite=netflix.com
"Manager, Safe@ GSOC",Netflix,76.21,🚀 STRONG MATCH - Highly recommended,"$100,000 - $350,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790303746721-manager-safe-gsoc-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Content Accountant,Netflix,76.21,🚀 STRONG MATCH - Highly recommended,"$50,000 - $240,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790303337213-content-accountant-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Engineering Manager - TV UI,Netflix,76.19,🚀 STRONG MATCH - Highly recommended,"$190,000 - $920,000",USA - Remote,https://explore.jobs.netflix.net/careers/job/790304450686-engineering-manager-tv-ui-usa-remote?domain=netflix.com&microsite=netflix.com
"Director, Creative Design Lab (Games)",Netflix,76.17,🚀 STRONG MATCH - Highly recommended,"$320,000 - $640,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304466705-director-creative-design-lab-games--los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Data Analyst, Talent Service Delivery & Operations (FTC)",Netflix,76.15,🚀 STRONG MATCH - Highly recommended,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790311794572-data-analyst-talent-service-delivery-operations-ftc--amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
"Product Manager, Growth Experiences Platform",Netflix,76.14,🚀 STRONG MATCH - Highly recommended,"$240,000 - $725,000",USA - Remote,https://explore.jobs.netflix.net/careers/job/790303800602-product-manager-growth-experiences-platform-usa-remote?domain=netflix.com&microsite=netflix.com
"Principal Counsel, Patent Litigation",Netflix,76.13,🚀 STRONG MATCH - Highly recommended,"$180,000 - $690,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790303921948-principal-counsel-patent-litigation-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Analyst - Mobility Tax, Employment Tax, and Stock Operations",Netflix,76.12,🚀 STRONG MATCH - Highly recommended,"$50,000 - $240,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790303702065-analyst-mobility-tax-employment-tax-and-stock-operations-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Senior Ad Ops Demand Management Specialist - Germany,Netflix,76.11,🚀 STRONG MATCH - Highly recommended,,"Berlin, Germany",https://explore.jobs.netflix.net/careers/job/790302088808-senior-ad-ops-demand-management-specialist-germany-berlin-germany?domain=netflix.com&microsite=netflix.com
"Operations Specialist, Launch Operations (Korean Speaker)",Netflix,76.08,🚀 STRONG MATCH - Highly recommended,,"Manila, Philippines",https://explore.jobs.netflix.net/careers/job/790303330859-operations-specialist-launch-operations-korean-speaker--manila-philippines?domain=netflix.com&microsite=netflix.com
Credit Analyst,Netflix,76.08,🚀 STRONG MATCH - Highly recommended,"$50,000 - $240,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790311788494-credit-analyst-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Senior Business Operations Manager - APAC,Netflix,76.07,🚀 STRONG MATCH - Highly recommended,,"Singapore, Singapore",https://explore.jobs.netflix.net/careers/job/790303913289-senior-business-operations-manager-apac-singapore-singapore?domain=netflix.com&microsite=netflix.com
"Product Manager, Media Planning (Ads)",Netflix,76.06,🚀 STRONG MATCH - Highly recommended,$120k - $515k,"New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790311798908-product-manager-media-planning-ads--new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Manager, Production Solutions (LATAM)",Netflix,76.06,🚀 STRONG MATCH - Highly recommended,,"Sao Paulo, Brazil",https://explore.jobs.netflix.net/careers/job/790312094507-manager-production-solutions-latam--sao-paulo-brazil?domain=netflix.com&microsite=netflix.com
"Manager, Content Programming Strategy & Operations, Nonfiction & Live Entertainment",Netflix,76.02,🚀 STRONG MATCH - Highly recommended,"$160,000 - $470,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790311781376-manager-content-programming-strategy-operations-nonfiction-live-entertainment-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Product Manager, Messaging Channels Innovation",Netflix,76.01,🚀 STRONG MATCH - Highly recommended,"$240,000 - $725,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790301213650-product-manager-messaging-channels-innovation-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Senior Content Designer - Kids,Netflix,76.01,🚀 STRONG MATCH - Highly recommended,"$70,000-$370,000",USA - Remote,https://explore.jobs.netflix.net/careers/job/790304410174-senior-content-designer-kids-usa-remote?domain=netflix.com&microsite=netflix.com
Strategic Sourcing Manager,Netflix,76.0,🚀 STRONG MATCH - Highly recommended,"$50,000 - $240,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304877243-strategic-sourcing-manager-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Senior Ads Ops, Demand Management Specialist",Netflix,75.98,🚀 STRONG MATCH - Highly recommended,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790301945448-senior-ads-ops-demand-management-specialist-seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
"Senior Product Designer, Ads Platform",Netflix,75.97,🚀 STRONG MATCH - Highly recommended,"$120,000 - $515,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790311918241-senior-product-designer-ads-platform-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Manager, Product Planning, Solutions & Partnerships",Netflix,75.95,🚀 STRONG MATCH - Highly recommended,"$270,000 - $700,000","New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790304591532-manager-product-planning-solutions-partnerships-new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Senior Accountant, SEA & ANZ Financial Reporting",Netflix,75.94,🚀 STRONG MATCH - Highly recommended,,"Singapore, Singapore",https://explore.jobs.netflix.net/careers/job/790311893519-senior-accountant-sea-anz-financial-reporting-singapore-singapore?domain=netflix.com&microsite=netflix.com
Creative Producer - Performance Marketing,Netflix,75.93,🚀 STRONG MATCH - Highly recommended,"$185,000 - $285,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304512261-creative-producer-performance-marketing-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Manager, Product Consumer Insights - Member Experience",Netflix,75.92,🚀 STRONG MATCH - Highly recommended,"$320,000 - $560,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312199404-manager-product-consumer-insights-member-experience-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Senior Frontend Engineer - Games,Netflix (Next Games),75.89,🚀 STRONG MATCH - Highly recommended,,"Helsinki, Finland",https://explore.jobs.netflix.net/careers/job/790311995571-senior-frontend-engineer-games-helsinki-finland?domain=netflix.com&microsite=netflix.com
Ads Sales Operations Manager,Netflix,75.89,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://explore.jobs.netflix.net/careers/job/790312023726-ads-sales-operations-manager-mexico-city-mexico?domain=netflix.com&microsite=netflix.com
"Coordinator, Production Solutions - APAC",Netflix,75.88,🚀 STRONG MATCH - Highly recommended,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790303559607-coordinator-production-solutions-apac-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Ratings Policy Strategist, Non-fiction, Documentaries, Standup - UCAN",Netflix,75.87,🚀 STRONG MATCH - Highly recommended,"$70,000-$370,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304540158-ratings-policy-strategist-non-fiction-documentaries-standup-ucan-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Contracts Analyst, Product & Tech Legal",Netflix,75.87,🚀 STRONG MATCH - Highly recommended,"$130,000 - $250,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304731755-contracts-analyst-product-tech-legal-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Senior Manager, Regulatory Policy - Canada",Netflix,75.87,🚀 STRONG MATCH - Highly recommended,,"Toronto, Canada",https://explore.jobs.netflix.net/careers/job/790311790593-senior-manager-regulatory-policy-canada-toronto-canada?domain=netflix.com&microsite=netflix.com
Senior Payroll Specialist-APAC,Netflix,75.86,🚀 STRONG MATCH - Highly recommended,,"Singapore, Singapore",https://explore.jobs.netflix.net/careers/job/790302978128-senior-payroll-specialist-apac-singapore-singapore?domain=netflix.com&microsite=netflix.com
"Associate, Ads Revenue & Yield Analytics - APAC",Netflix,75.86,🚀 STRONG MATCH - Highly recommended,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790303565458-associate-ads-revenue-yield-analytics-apac-seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
"Ratings Policy Strategist, Animation & Anime - UCAN",Netflix,75.82,🚀 STRONG MATCH - Highly recommended,"$70,000-$370,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304540082-ratings-policy-strategist-animation-anime-ucan-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Finance & Strategy Associate, EMEA Content",Netflix,75.81,🚀 STRONG MATCH - Highly recommended,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790304542783-finance-strategy-associate-emea-content-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
"CXO Coordinator, EMEA",Netflix,75.8,🚀 STRONG MATCH - Highly recommended,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790312262696-cxo-coordinator-emea-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
"QA Project Manager, PMO",Netflix,75.79,🚀 STRONG MATCH - Highly recommended,"$130,000-$190,000",USA - Remote,https://explore.jobs.netflix.net/careers/job/790304243168-qa-project-manager-pmo-usa-remote?domain=netflix.com&microsite=netflix.com
"Director, Product & Technology Communications",Netflix,75.79,🚀 STRONG MATCH - Highly recommended,"$380,000 - $775,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312006154-director-product-technology-communications-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Performance Technical Assistant,Netflix Animation Studios,75.77,🚀 STRONG MATCH - Highly recommended,$60K - 120K CAD,"Vancouver, Canada",https://explore.jobs.netflix.net/careers/job/790312031167-performance-technical-assistant-vancouver-canada?domain=netflix.com&microsite=netflix.com
"Senior Game Producer, Narrative",Netflix Games Studio,75.76,🚀 STRONG MATCH - Highly recommended,"$180,000 - $250,000",USA - Remote,https://explore.jobs.netflix.net/careers/job/790304576423-senior-game-producer-narrative-usa-remote?domain=netflix.com&microsite=netflix.com
EMEA Payroll Accountant,Netflix,75.76,🚀 STRONG MATCH - Highly recommended,,"Manila, Philippines",https://explore.jobs.netflix.net/careers/job/790311893704-emea-payroll-accountant-manila-philippines?domain=netflix.com&microsite=netflix.com
FX Artist,Netflix Animation Studios,75.75,🚀 STRONG MATCH - Highly recommended,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790301304273-effects-artist-sydney-australia?domain=netflix.com&microsite=netflix.com
Ads Policy Strategist,Netflix,75.74,🚀 STRONG MATCH - Highly recommended,"$130,000 - $300,000","New York, New York, United States of America, Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790303000810-ads-policy-strategist-new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Senior Analyst, Direct & Indirect Tax Compliance - APAC",Netflix,75.74,🚀 STRONG MATCH - Highly recommended,,"Singapore, Singapore",https://explore.jobs.netflix.net/careers/job/790305015107-senior-analyst-direct-indirect-tax-compliance-apac-singapore-singapore?domain=netflix.com&microsite=netflix.com
"Product Manager, Live Ad Serving (Ads)",Netflix,75.73,🚀 STRONG MATCH - Highly recommended,"$240,000 - $725,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790301098981-product-manager-live-ad-serving-ads--los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Program Manager, Ads Business Operations (System Readiness)",Netflix,75.73,🚀 STRONG MATCH - Highly recommended,"$80,000 - $280,000","New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790303276686-program-manager-ads-business-operations-system-readiness--new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
Live Operations Coordinator - Games,Netflix (Next Games),75.72,🚀 STRONG MATCH - Highly recommended,,"Helsinki, Finland",https://explore.jobs.netflix.net/careers/job/790311806355-live-operations-coordinator-games-helsinki-finland?domain=netflix.com&microsite=netflix.com
Senior UX Designer - Games,Netflix (Next Games),75.72,🚀 STRONG MATCH - Highly recommended,,"Helsinki, Finland",https://explore.jobs.netflix.net/careers/job/790311909686-senior-ux-designer-games-helsinki-finland?domain=netflix.com&microsite=netflix.com
"Recruiting Researcher, Executive Engagement, APAC",Netflix,75.71,🚀 STRONG MATCH - Highly recommended,,"Singapore, Singapore",https://explore.jobs.netflix.net/careers/job/790304892989-recruiting-researcher-executive-engagement-apac-singapore-singapore?domain=netflix.com&microsite=netflix.com
AV Localization Specialist (Motion Graphics)- UCAN,Netflix,75.67,🚀 STRONG MATCH - Highly recommended,,"Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790311880939-av-localization-specialist-motion-graphics-ucan-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Financial Analyst, FP&A, Content",Netflix,75.67,🚀 STRONG MATCH - Highly recommended,,"Manila, Philippines",https://explore.jobs.netflix.net/careers/job/790304348168-financial-analyst-fp-a-content-manila-philippines?domain=netflix.com&microsite=netflix.com
Litigation Manager,Netflix,75.66,🚀 STRONG MATCH - Highly recommended,"$150,000 - $350,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304551402-litigation-manager-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Ad Sales Curriculum Designer,Netflix,75.66,🚀 STRONG MATCH - Highly recommended,"$70,000-420,000","New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790304768597-ad-sales-curriculum-designer-new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
Crowds Artist,Netflix Animation Studios,75.65,🚀 STRONG MATCH - Highly recommended,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790301138041-crowds-artist-sydney-australia?domain=netflix.com&microsite=netflix.com
"Recruiting Researcher, Executive Engagement, EMEA",Netflix,75.64,🚀 STRONG MATCH - Highly recommended,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790304855965-recruiting-researcher-executive-engagement-emea-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
"Senior Product Designer, Games Access and Identity",Netflix,75.61,🚀 STRONG MATCH - Highly recommended,"$120,000 - $515,000",USA - Remote,https://explore.jobs.netflix.net/careers/job/790303574701-senior-product-designer-games-access-and-identity-usa-remote?domain=netflix.com&microsite=netflix.com
"Studio Director, ISX3 (Games)",Netflix,75.6,🚀 STRONG MATCH - Highly recommended,"$400,000- $620,000",USA - Remote,https://explore.jobs.netflix.net/careers/job/790304684434-studio-director-isx3-games--usa-remote?domain=netflix.com&microsite=netflix.com
"Administrative Assistant, Open Connect",Netflix,75.6,🚀 STRONG MATCH - Highly recommended,"$60,000 - $240,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304687123-administrative-assistant-open-connect-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Production Coordinator,Netflix Animation Studios,75.59,🚀 STRONG MATCH - Highly recommended,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790301368206-production-coordinator-sydney-australia?domain=netflix.com&microsite=netflix.com
Executive Producer - Games,Netflix / Next Games,75.59,🚀 STRONG MATCH - Highly recommended,,"Helsinki, Finland",https://explore.jobs.netflix.net/careers/job/790303583528-executive-producer-games-helsinki-finland?domain=netflix.com&microsite=netflix.com
"Specialist, Internal Communications - Product and Technology",Netflix,75.59,🚀 STRONG MATCH - Highly recommended,"$60,000 - $234,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312188762-specialist-internal-communications-product-and-technology-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Associate, Production Finance",Netflix,75.56,🚀 STRONG MATCH - Highly recommended,,"Bangkok, Thailand",https://explore.jobs.netflix.net/careers/job/790304899303-associate-production-finance-bangkok-thailand?domain=netflix.com&microsite=netflix.com
"Senior Manager, U.S. Federal Regulatory Affairs",Netflix,75.56,🚀 STRONG MATCH - Highly recommended,"$250,000-$530,000","Washington DC, District of Columbia, United States of America",https://explore.jobs.netflix.net/careers/job/790311781377-senior-manager-u-s-federal-regulatory-affairs-washington-dc-district-of-columbia-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Manager, HR Shared Services",Netflix,75.56,🚀 STRONG MATCH - Highly recommended,,"Manila, Philippines",https://explore.jobs.netflix.net/careers/job/790311857482-manager-hr-shared-services-manila-philippines?domain=netflix.com&microsite=netflix.com
"Product Manager, Legal",Netflix,75.55,🚀 STRONG MATCH - Highly recommended,"$120,000 - $515,000","Los Gatos, California, United States of America / Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790303413961-product-manager-legal-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Producer, Game Studio",Netflix (Night School Studio),75.52,🚀 STRONG MATCH - Highly recommended,"$60,000 - $270,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304927217-producer-game-studio-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Production Health & Safety Manager – UCAN Film,Netflix,75.52,🚀 STRONG MATCH - Highly recommended,"$50,000 - $245,000","New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790304511259-production-health-safety-manager-%E2%80%93-ucan-film-new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
Production Coordinator,Netflix Animation Studios,75.51,🚀 STRONG MATCH - Highly recommended,$60k - 95k CAD,"Vancouver, Canada",https://explore.jobs.netflix.net/careers/job/790301134565-production-coordinator-vancouver-canada?domain=netflix.com&microsite=netflix.com
"Coordinator, Casting - Nonfiction",Netflix,75.51,🚀 STRONG MATCH - Highly recommended,"$50,000 - $165,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790311903678-coordinator-casting-nonfiction-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Group Product Manager, Partner Enablement",Netflix,75.49,🚀 STRONG MATCH - Highly recommended,"$340,000 - $975,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304497342-group-product-manager-partner-enablement-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"FP&A Associate, Ads",Netflix,75.47,🚀 STRONG MATCH - Highly recommended,,"London, United Kingdom",https://explore.jobs.netflix.net/careers/job/790304638115-fp-a-associate-ads-london-united-kingdom?domain=netflix.com&microsite=netflix.com
Billing Invoice Product Manager,Netflix,75.47,🚀 STRONG MATCH - Highly recommended,"$120,000-$515,000",USA - Remote,https://explore.jobs.netflix.net/careers/job/790304876442-billing-invoice-product-manager-usa-remote?domain=netflix.com&microsite=netflix.com
"Analyst, Indirect Tax - EMEA",Netflix,75.47,🚀 STRONG MATCH - Highly recommended,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790311846068-analyst-indirect-tax-emea-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
Investigations & Response Project Manager - Games Moderation,Netflix,75.46,🚀 STRONG MATCH - Highly recommended,"$50,000 - $190,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312050270-investigations-response-project-manager-games-moderation-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Manager, Launch Operations",Netflix,75.45,🚀 STRONG MATCH - Highly recommended,,"Manila, Philippines",https://explore.jobs.netflix.net/careers/job/790302541943-manager-launch-operations-manila-philippines?domain=netflix.com&microsite=netflix.com
Talent Coordinator (APAC or EMEA),Netflix,75.43,🚀 STRONG MATCH - Highly recommended,,"Manila, Philippines",https://explore.jobs.netflix.net/careers/job/790304693607-talent-coordinator-apac-or-emea--manila-philippines?domain=netflix.com&microsite=netflix.com
"Advertising Business Operations, Program Manager",Netflix,75.43,🚀 STRONG MATCH - Highly recommended,"$70,000 - $420,000","New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790311799239-advertising-business-operations-program-manager-new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
"HR Business Partner, Scanline India",Netflix,75.42,🚀 STRONG MATCH - Highly recommended,,"Hyderabad, India (Remote)",https://explore.jobs.netflix.net/careers/job/790303481126-hr-business-partner-scanline-india-location-hyderabad--india-remote?domain=netflix.com&microsite=netflix.com
"Manager, Finance & Strategy, Marketing",Netflix,75.42,🚀 STRONG MATCH - Highly recommended,"$160,000 - $470,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304512265-manager-finance-strategy-marketing-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Senior Ads Ops, Demand Management Specialist - Japan",Netflix,75.38,🚀 STRONG MATCH - Highly recommended,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790305026651-senior-ads-ops-demand-management-specialist-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
Partner Integration Manager - Media Operations,Netflix,75.38,🚀 STRONG MATCH - Highly recommended,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790311914539-partner-integration-manager-media-operations-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
Senior Product Manager - Games,Netflix (Next Games),75.35,🚀 STRONG MATCH - Highly recommended,,"Helsinki, Finland",https://explore.jobs.netflix.net/careers/job/790304802594-senior-product-manager-games-helsinki-finland?domain=netflix.com&microsite=netflix.com
Lighting Artist,Netflix Animation Studios (NAS),75.34,🚀 STRONG MATCH - Highly recommended,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790301206037-lighting-artist-sydney-australia?domain=netflix.com&microsite=netflix.com
"Manager, Licensing",Netflix,75.32,🚀 STRONG MATCH - Highly recommended,"$170,000 - $525,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312006698-manager-licensing-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Senior Product Manager, Kids Games",Netflix,75.3,🚀 STRONG MATCH - Highly recommended,"$90,000 - $600,000",USA - Remote,https://explore.jobs.netflix.net/careers/job/790304848616-senior-product-manager-kids-games-usa-remote?domain=netflix.com&microsite=netflix.com
"Manager, Ads Marketing - Scaled Channels & Content",Netflix,75.29,🚀 STRONG MATCH - Highly recommended,"$225,000 - $325,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790300324119-manager-ads-marketing-scaled-channels-content-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Creative Operations Associate - Consumer Products,Netflix,75.26,🚀 STRONG MATCH - Highly recommended,"$90,000-$180,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790305019892-creative-operations-associate-consumer-products-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Senior 2D/3D Game Artist - Games,Netflix (MoonLoot Games),75.25,🚀 STRONG MATCH - Highly recommended,,"Helsinki, Finland",https://explore.jobs.netflix.net/careers/job/790303852031-senior-2d-3d-game-artist-games-helsinki-finland?domain=netflix.com&microsite=netflix.com
"Manager, Talent Coordinators LATAM",Netflix,75.25,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://explore.jobs.netflix.net/careers/job/790304259017-manager-talent-coordinators-latam-mexico-city-mexico?domain=netflix.com&microsite=netflix.com
Events Operations Coordinator - APAC,Netflix,75.25,🚀 STRONG MATCH - Highly recommended,,"Singapore, Singapore",https://explore.jobs.netflix.net/careers/job/790304691214-events-operations-coordinator-apac-singapore-singapore?domain=netflix.com&microsite=netflix.com
"Senior Account Manager, Australia",Netflix,75.21,🚀 STRONG MATCH - Highly recommended,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790311806117-senior-account-manager-australia-sydney-australia?domain=netflix.com&microsite=netflix.com
"Executive Producer, Party Games",Netflix,75.2,🚀 STRONG MATCH - Highly recommended,"$400,000- $610,000",USA - Remote (Los Angeles metro area preferred),https://explore.jobs.netflix.net/careers/job/790304684214-executive-producer-party-games-usa-remote?domain=netflix.com&microsite=netflix.com
Creative Strategist - Product Merchandising DACH,Netflix,75.2,🚀 STRONG MATCH - Highly recommended,,"Berlin, Germany",https://explore.jobs.netflix.net/careers/job/790304833478-creative-strategist-product-merchandising-dach-berlin-germany?domain=netflix.com&microsite=netflix.com
"Manager, Design, Brand Creative Studio",Netflix,75.17,🚀 STRONG MATCH - Highly recommended,"$180,000-$280,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790302246360-manager-design-brand-creative-studio-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Director, Games Product Management",Netflix,75.17,🚀 STRONG MATCH - Highly recommended,"$340,000 - $700,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790303478852-director-games-product-management-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Procure-to-Pay (P2P) Specialist,Netflix,75.14,🚀 STRONG MATCH - Highly recommended,,"Manila, Philippines",https://explore.jobs.netflix.net/careers/job/790311933484-procure-to-pay-p2p-specialist-manila-philippines?domain=netflix.com&microsite=netflix.com
