job_title,company,match_score,recommendation,salary_range,location,job_url
Associate - University Events Lead,Capital One,75.98,🚀 STRONG MATCH - Highly recommended,"$64,700 - $73,900","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/associate-university-events-lead/1732/85813785520
Associate Project Manager - Commercial Bank,Capital One,75.97,🚀 STRONG MATCH - Highly recommended,"$80,100 - $91,400 (McLean, VA); $72,800 - $83,100 (Plano, TX); $72,800 - $83,100 (Richmond, VA)","Charlotte, North Carolina",https://www.capitalonecareers.com/job/charlotte/associate-project-manager-commercial-bank/1732/86189311232
"Senior Associate, Capital Markets and Risk - Collateral Operations",Capital One,75.96,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-associate-capital-markets-and-risk-collateral-operations/1732/85280099072
"Senior Associate, Consumer Risk Advisor | Retail Bank",Capital One,75.95,🚀 STRONG MATCH - Highly recommended,"$86,000 - $98,200","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/senior-associate-consumer-risk-advisor-retail-bank/1732/85492261648
"Manager, Risk Management: Card Risk Customer Services Strategy & Controls",Capital One,75.94,🚀 STRONG MATCH - Highly recommended,"$132,800 - $151,600 for Risk Manager (Richmond, VA)","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/manager-risk-management-card-risk-customer-services-strategy-and-controls/1732/84930318560
"Director - Client Development, Capital One Ad Solutions - Travel Partnerships (Remote)",Capital One,75.93,🚀 STRONG MATCH - Highly recommended,"$181,800 - $207,500","Richmond, Virginia | Remote",https://www.capitalonecareers.com/job/richmond/director-client-development-capital-one-ad-solutions-travel-partnerships-remote/1732/85571769680
Principal Auditor- Credit Risk Management (Hybrid),Capital One,75.91,🚀 STRONG MATCH - Highly recommended,"$106,700 - $121,700 (for Richmond, VA)","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/principal-auditor-credit-risk-management-hybrid/1732/86554191312
"Manager, Process Manager - Debit Monitoring (Hybrid)",Capital One,75.9,🚀 STRONG MATCH - Highly recommended,"$115,200 - $131,500","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/manager-process-manager-debit-monitoring-hybrid/1732/85950109904
"Manager, Enterprise Supply Management",Capital One Philippines Service Corp. (COPSSC),75.9,🚀 STRONG MATCH - Highly recommended,,"City of Muntinglupa, Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/manager-enterprise-supply-management/1732/84441469056
Principal Auditor (Experienced Senior Auditor) Corporate Compliance Audits (Hybrid),Capital One,75.87,🚀 STRONG MATCH - Highly recommended,"$106,700 - $121,700 (for Charlotte location)","Charlotte, North Carolina",https://www.capitalonecareers.com/job/charlotte/principal-auditor-experienced-senior-auditor-corporate-compliance-audits-hybrid/1732/86507404160
"Senior Audit Manager, Risk Management (Hybrid)",Capital One,75.86,🚀 STRONG MATCH - Highly recommended,"$155,300 - $177,200 (for Chicago, IL)","Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-audit-manager-risk-management-hybrid/1732/84767069504
Treasury Management Consultant II,Capital One,75.84,🚀 STRONG MATCH - Highly recommended,"$126,700 - $144,600 (McLean, VA); $138,300 - $157,800 (New York, NY)","McLean, Virginia, New York, New York, Chicago, Illinois",https://www.capitalonecareers.com/job/mclean/treasury-management-consultant-ii/1732/85412638016
Accounting Manager - Close & Consolidations,Capital One,75.84,🚀 STRONG MATCH - Highly recommended,"$132,800 - $151,600","Wilmington, Delaware",https://www.capitalonecareers.com/job/wilmington/accounting-manager-close-and-consolidations/1732/86070871984
"Director, HR Business Partner - Enterprise Products & Experiences",Capital One,75.83,🚀 STRONG MATCH - Highly recommended,"$181,800 - $207,500","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/director-hr-business-partner-enterprise-products-and-experiences/1732/85448360400
Senior Recruiter,Capital One,75.81,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://www.capitalonecareers.com/job/mexico-city/senior-recruiter/1732/85668984224
"Manager, Product Management-Emerging Payments",Capital One,75.8,🚀 STRONG MATCH - Highly recommended,"$172,800 - $197,200","New York, New York",https://www.capitalonecareers.com/job/new-york/manager-product-management-emerging-payments/1732/85563041888
"Manager, Product Management (Virtual Card) - Business Cards & Payments",Capital One,75.79,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/manager-product-management-virtual-card-business-cards-and-payments/1732/86179444768
"Senior Manager, Retail Property Solutions",Capital One,75.79,🚀 STRONG MATCH - Highly recommended,"$168,700 - $192,500","McLean, Virginia | New York, New York",https://www.capitalonecareers.com/job/mclean/senior-manager-retail-property-solutions/1732/86208102976
"Director, Business Risk Guide- Enterprise Services Risk Office",Capital One,75.77,🚀 STRONG MATCH - Highly recommended,"$205,400 - $234,400 (Plano, TX); $226,000 - $257,900 (McLean, VA); $205,400 - $234,400 (Richmond, VA); $246,500 - $281,300 (New York, NY); $205,400 - $234,400 (Wilmington, DE)","McLean, Virginia, Chicago, Illinois, Richmond, Virginia, Wilmington, Delaware, Plano, Texas, New York, New York",https://www.capitalonecareers.com/job/mclean/director-business-risk-guide-enterprise-services-risk-office/1732/85324620192
"Manager, Project Management - Card Payments Well Managed Team (Hybrid)",Capital One,75.76,🚀 STRONG MATCH - Highly recommended,"$132,800 - $151,600","Richmond, Virginia / McLean, Virginia",https://www.capitalonecareers.com/job/richmond/manager-project-management-card-payments-well-managed-team-hybrid/1732/86468805968
Member & Direct Loan Closing Associate,Capital One,75.75,🚀 STRONG MATCH - Highly recommended,"$64,700 - $73,900","Plano, Texas, Charlotte, North Carolina, Richmond, Virginia",https://www.capitalonecareers.com/job/plano/member-and-direct-loan-closing-associate/1732/86448346912
"Analyst, Specialty Underwriting and Portfolio Management - FIG",Capital One,75.74,🚀 STRONG MATCH - Highly recommended,"$127,500 - $145,500","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/analyst-specialty-underwriting-and-portfolio-management-fig/1732/83528626672
HR Shared Services - Principal Associate,Capital One,75.74,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/hr-shared-services-principal-associate/1732/84767015568
"Manager, Project Manager Payments Experiences and Money Movement| Retail Bank",Capital One,75.72,🚀 STRONG MATCH - Highly recommended,"$159,400 - $181,900","McLean, Virginia | New York, New York",https://www.capitalonecareers.com/job/mclean/manager-project-manager-payments-experiences-and-money-movement-retail-bank/1732/86179444704
"Manager, Incentive Marketing Strategy| Retail Bank",Capital One,75.72,🚀 STRONG MATCH - Highly recommended,"$132,800 - $151,600","Wilmington, Delaware",https://www.capitalonecareers.com/job/wilmington/manager-incentive-marketing-strategy-retail-bank/1732/85032705408
Agency Finance Manager,Capital One,75.71,🚀 STRONG MATCH - Highly recommended,,"Charlotte, North Carolina",https://www.capitalonecareers.com/job/charlotte/agency-finance-manager/1732/85741010928
"Demand Generation Manager, Capital One Software (Remote)",Capital One,75.71,🚀 STRONG MATCH - Highly recommended,"$132,800 - $151,600","Richmond, Virginia | Remote",https://www.capitalonecareers.com/job/richmond/demand-generation-manager-capital-one-software-remote/1732/86554191680
"Senior Associate, Product Manager - Capital One Travel",Capital One,75.7,🚀 STRONG MATCH - Highly recommended,,"New York, New York",https://www.capitalonecareers.com/job/new-york/senior-associate-product-manager-capital-one-travel/1732/86225816560
"Director, Payments Network Audit",Capital One,75.7,🚀 STRONG MATCH - Highly recommended,"$239,900 - $273,800","Riverwoods, Illinois",https://www.capitalonecareers.com/job/riverwoods/director-payments-network-audit/1732/84767071136
Credit Analyst - Summer 2026 - Business Cards & Payments,Capital One,75.68,🚀 STRONG MATCH - Highly recommended,"$72,800 - $83,100","Richmond, Virginia or McLean, Virginia",https://www.capitalonecareers.com/job/richmond/credit-analyst-summer-2026-business-cards-and-payments/1732/86603727824
Replevin Unit Manager - Essential Onsite,Capital One,75.67,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/replevin-unit-manager-essential-onsite/1732/84752133904
"Senior Manager, Financial Services Accounting",Capital One,75.65,🚀 STRONG MATCH - Highly recommended,"$155,300 - $177,200","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/senior-manager-financial-services-accounting/1732/85694923008
"Unit Manager, Commercial Clients Operations",Capital One Philippines Service Corp. (COPSSC),75.62,🚀 STRONG MATCH - Highly recommended,,"City of Muntinglupa, Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/unit-manager-commercial-clients-operations/1732/86283132864
"Audit Manager, Payments Network",Capital One,75.61,🚀 STRONG MATCH - Highly recommended,"$158,400 - $180,800","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/audit-manager-payments-network/1732/86072165936
Process Coordinator - Subpoena Fulfillment,Capital One,75.61,🚀 STRONG MATCH - Highly recommended,"$56,800 - $64,800 (Richmond, VA)","Riverwoods, Illinois / Richmond, Virginia",https://www.capitalonecareers.com/job/riverwoods/process-coordinator-subpoena-fulfillment/1732/85528005040
"Analyst, Specialty Underwriting and Portfolio Management - Corporate & Sponsor Lending",Capital One,75.59,🚀 STRONG MATCH - Highly recommended,"$127,500 - $145,500 (for McLean, VA); $115,900 - $132,200 (for Plano, TX)","Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/analyst-specialty-underwriting-and-portfolio-management-corporate-and-sponsor-lending/1732/84767065632
"Treasury Management Consultant III, Specialized Industries",Capital One,75.59,🚀 STRONG MATCH - Highly recommended,"$140,600 - $160,400 (Plano, TX); $154,600 - $176,400 (McLean, VA); $168,700 - $192,500 (New York, NY)","Plano, Texas; McLean, Virginia; Chicago, Illinois; New York, New York",https://www.capitalonecareers.com/job/plano/treasury-management-consultant-iii-specialized-industries/1732/85315424944
"Principal Associate, Workplace Security - Global Workplace Services",Capital One,75.56,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/principal-associate-workplace-security-global-workplace-services/1732/85493310352
"Associate, Support Operations",Capital One Technology Labs Mexico,75.56,🚀 STRONG MATCH - Highly recommended,,"Mexico City, Mexico",https://www.capitalonecareers.com/job/mexico-city/associate-support-operations/1732/86341344528
Senior Administrative Assistant (Administrative Support Assistant III) Global Payment Network,Capital One,75.55,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-administrative-assistant-administrative-support-assistant-iii-global-payment-network/1732/86438951104
"Risk Manager, Premium Products & Experiences",Capital One,75.52,🚀 STRONG MATCH - Highly recommended,"$132,800 - $151,600","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/risk-manager-premium-products-and-experiences/1732/84767066416
Executive Assistant- Corporate Development,Capital One,75.51,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/executive-assistant-corporate-development/1732/84767072784
Middle Market Banking Specialty Relationship Manager II,Capital One,75.47,🚀 STRONG MATCH - Highly recommended,,"New York, New York",https://www.capitalonecareers.com/job/new-york/middle-market-banking-specialty-relationship-manager-ii/1732/85271909728
"Director, Regional Relationship Manager",Capital One Auto Finance,75.46,🚀 STRONG MATCH - Highly recommended,,"Phoenix, Arizona",https://www.capitalonecareers.com/job/phoenix/director-regional-relationship-manager/1732/86487266576
"Product Manager, Capital Markets",Capital One,75.43,🚀 STRONG MATCH - Highly recommended,"$172,800 - $197,200","New York, New York",https://www.capitalonecareers.com/job/new-york/product-manager-capital-markets/1732/86179444800
Marketing Manager - Mainstreet Growth Marketing Strategy Lead (Hybrid),Capital One,75.38,🚀 STRONG MATCH - Highly recommended,"$132,800 - $151,600","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/marketing-manager-mainstreet-growth-marketing-strategy-lead-hybrid/1732/85987375552
Finance Specialist (Financial Planning & Analysis),Capital One Philippines Service Corp. (COPSSC),75.37,🚀 STRONG MATCH - Highly recommended,,"Muntinlupa City, National Capital Region (Manila), Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/finance-specialist-financial-planning-and-analysis/1732/83368082880
"Senior Associate, Operations Coach - Debit Card Operations (Onsite)",Capital One,75.37,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-associate-operations-coach-debit-card-operations-onsite/1732/86329394800
"Senior Associate, Operational Risk Management, Third Party Risk Management, Risk and Governance Lead",Capital One,75.36,🚀 STRONG MATCH - Highly recommended,"$86,000 - $98,200","Richmond, Virginia or McLean, Virginia",https://www.capitalonecareers.com/job/richmond/senior-associate-operational-risk-management-third-party-risk-management-risk-and-governance-lead/1732/86070872000
"Senior Associate, Supply Chain- Shared Services",Capital One,75.35,🚀 STRONG MATCH - Highly recommended,"$86,000 - $98,200","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/senior-associate-supply-chain-shared-services/1732/86254365712
"Principal Associate, Recruiter",Capital One,75.33,🚀 STRONG MATCH - Highly recommended,"$106,700 - $121,700 (Richmond, VA)","McLean, Virginia; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/principal-associate-recruiter/1732/86507404128
Principal Risk Specialist | Retail Bank,Capital One,75.33,🚀 STRONG MATCH - Highly recommended,"$106,700 - $121,700","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/principal-risk-specialist-retail-bank/1732/86216418496
Director of Enterprise Payments Program Management Office - Hybrid,Capital One,75.31,🚀 STRONG MATCH - Highly recommended,"$181,800 - $207,500","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/director-of-enterprise-payments-program-management-office-hybrid/1732/86584117600
"Principal Associate, Compliance",Capital One,75.3,🚀 STRONG MATCH - Highly recommended,"$106,700 - $121,700","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/principal-associate-compliance/1732/84767069920
Leave and Accommodations Operations Manager,Capital One,75.3,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/leave-and-accommodations-operations-manager/1732/84752132768
"Manager, Support Operations (Data Platforms)",Capital One,75.29,🚀 STRONG MATCH - Highly recommended,"$132,800 - $151,600","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/manager-support-operations-data-platforms/1732/86545736352
"Unit Manager, Commercial Client Operations",Capital One Philippines Service Corp. (COPSSC),75.28,🚀 STRONG MATCH - Highly recommended,,"Muntinlupa City, National Capital Region (Manila), Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/unit-manager-commercial-client-operations/1732/78232423280
Senior Administrative Assistant (Administrative Support Assistant III) - Retail Bank Product,Capital One,75.28,🚀 STRONG MATCH - Highly recommended,"$72,100 - $82,300","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-administrative-assistant-administrative-support-assistant-iii-retail-bank-product/1732/86291846800
Fixed Term Associate - Learning & Development Coordinator,Capital One,75.27,🚀 STRONG MATCH - Highly recommended,,"City of Muntinglupa, Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/fixed-term-associate-learning-and-development-coordinator/1732/86014421872
"Senior Process Manager, KMI Governance (Work from Home)",Capital One,75.24,🚀 STRONG MATCH - Highly recommended,"$78,400 - $89,500","Richmond, Virginia (Remote)",https://www.capitalonecareers.com/job/richmond/senior-process-manager-kmi-governance-work-from-home/1732/86329394816
Senior Administrative Assistant (Administrative Support Assistant III) Finance Technology,Capital One,75.22,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-administrative-assistant-administrative-support-assistant-iii-finance-technology/1732/86005067280
"Manager, Recruitment",Capital One,75.2,🚀 STRONG MATCH - Highly recommended,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/manager-recruitment/1732/85412637968
"Principal Associate, Recruiter",Capital One,75.2,🚀 STRONG MATCH - Highly recommended,"$106,700 - $121,700 for Principal Recruiter (Richmond, VA)","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/principal-associate-recruiter/1732/86429854272
Office Manager (Senior Associate),Capital One,75.19,🚀 STRONG MATCH - Highly recommended,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/office-manager-senior-associate/1732/84767056400
"Principal Associate, Supply Chain Management (Non-Associate Labor Team)",Capital One,75.18,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/principal-associate-supply-chain-management-non-associate-labor-team/1732/85005734224
"Principal AR Specialist, Human Resources",Capital One Philippines Service Corp. (COPSSC),75.18,🚀 STRONG MATCH - Highly recommended,,"Muntinlupa City, National Capital Region (Manila), Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/principal-ar-specialist-human-resources/1732/86584117200
Unknown Position,Unknown Company,75.16,🚀 STRONG MATCH - Highly recommended,,Unknown Location,https://www.capitalonecareers.com/job/chicago/lead-software-engineer-full-stack-cyber/1732/86564255488
Unknown Position,Unknown Company,75.16,🚀 STRONG MATCH - Highly recommended,,Unknown Location,https://www.capitalonecareers.com/job/city-of-muntinglupa/pr-analyst-data-analysis/1732/81611796560
Unknown Position,Unknown Company,75.16,🚀 STRONG MATCH - Highly recommended,,Unknown Location,https://www.capitalonecareers.com/job/mclean/director-assistant-general-counsel-business-core/1732/86594376224
Unknown Position,Unknown Company,75.16,🚀 STRONG MATCH - Highly recommended,,Unknown Location,https://www.capitalonecareers.com/job/mexico-city/software-engineer-full-stack/1732/85776964032
Emerging Sales Associate - August 2026,Capital One,75.16,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/emerging-sales-associate-august-2026/1732/84767009952
SaaS Sales Representative - Capital One Software (Remote),Capital One Software,75.16,🚀 STRONG MATCH - Highly recommended,"$165,000 - $165,000","Richmond, Virginia; San Francisco, California; Remote",https://www.capitalonecareers.com/job/richmond/saas-sales-representative-capital-one-software-remote/1732/85807766352
Unknown Position,Unknown Company,75.16,🚀 STRONG MATCH - Highly recommended,,Unknown Location,https://www.capitalonecareers.com/job/riverwoods/principal-auditor-payments-network/1732/84794185680
Senior Administrative Assistant (Administrative Support Assistant III) Card Technology - Encore,Capital One,75.15,🚀 STRONG MATCH - Highly recommended,"$72,100 - $82,300","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-administrative-assistant-administrative-support-assistant-iii-card-technology-encore/1732/85995892416
"Manager, Broker Dealer Accounting",Capital One,75.14,🚀 STRONG MATCH - Highly recommended,"$146,100 - $166,700 (McLean, VA); $159,400 - $181,900 (New York, NY); $132,800 - $151,600 (Plano, TX, Richmond, VA, Wilmington, DE)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/manager-broker-dealer-accounting/1732/84767056416
"Manager, Financial Planning and Analysis, Card Partnerships",Capital One,75.12,🚀 STRONG MATCH - Highly recommended,"$146,100 - $166,700 (for McLean, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/manager-financial-planning-and-analysis-card-partnerships/1732/84767058512
Senior Administrative Assistant (Administrative Support Assistant III) Anti-Money Laundering,Capital One,75.09,🚀 STRONG MATCH - Highly recommended,"$72,100 - $82,300","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-administrative-assistant-administrative-support-assistant-iii-anti-money-laundering/1732/85564140304
"Sr. Associate, Business Development - Events",Capital One,75.09,🚀 STRONG MATCH - Highly recommended,"$118,900 - $135,700 (NY); $99,100 - $113,100 (Richmond, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/sr-associate-business-development-events/1732/86070871968
Work From Bilingual (Spanish) Senior Complaints Coordinator,Capital One,75.08,🚀 STRONG MATCH - Highly recommended,"$49,774 - $49,774 (for several specific locations)","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/work-from-bilingual-spanish-senior-complaints-coordinator/1732/84767071696
"Director, HR Business Partner - Strategy",Capital One,75.07,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/director-hr-business-partner-strategy/1732/85285675984
"Accounting, Audit and Tax Manager",Capital One,75.05,🚀 STRONG MATCH - Highly recommended,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/accounting-audit-and-tax-manager/1732/86477248992
"Treasury Management Consultant II, Commercial Real Estate",Capital One,75.05,🚀 STRONG MATCH - Highly recommended,"$115,200 - $131,500 (Houston, TX); $126,700 - $144,600 (Newport Beach, CA); $115,200 - $131,500 (Plano, TX); $138,300 - $157,800 (San Francisco, CA)","Plano, Texas; Chicago, Illinois; Newport Beach, California; San Francisco, California; Houston, Texas",https://www.capitalonecareers.com/job/plano/treasury-management-consultant-ii-commercial-real-estate/1732/85315425072
Payroll Tax Specialist,Capital One,75.05,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/payroll-tax-specialist/1732/84767016704
"Senior Administrative Assistant (Administrative Support Assistant III) - Financial Services, Tech",Capital One,75.02,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-administrative-assistant-administrative-support-assistant-iii-financial-services-tech/1732/85987375744
Sr. Operations Representative,Capital One Philippines Service Corp. (COPSSC),74.97,✅ GOOD MATCH - Consider applying,,"Muntinlupa City, National Capital Region (Manila), Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/sr-operations-representative/1732/82976259232
Unit Manager (Team Lead),Capital One Philippines Service Corp. (COPSSC),74.96,✅ GOOD MATCH - Consider applying,,"Muntinlupa City, National Capital Region (Manila), Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/unit-manager-team-lead/1732/85448361120
Treasury Management Sales Officer (TMSO) - NJ/NY & Virtual Banking,Capital One,74.95,✅ GOOD MATCH - Consider applying,"$138,300 - $157,800","New York, New York",https://www.capitalonecareers.com/job/new-york/treasury-management-sales-officer-tmso-nj-ny-and-virtual-banking/1732/85950571296
"Senior Manager, Strategic Business Development - Capital One Ad Solutions",Capital One,74.95,✅ GOOD MATCH - Consider applying,"$155,300 - $177,200","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-manager-strategic-business-development-capital-one-ad-solutions/1732/86293327936
"Sr. Associate, Associate Relations",Capital One,74.9,✅ GOOD MATCH - Consider applying,,"City of Muntinglupa, Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/sr-associate-associate-relations/1732/82343232720
"Head of Product, Commercial Bank Capital Markets",Capital One,74.89,✅ GOOD MATCH - Consider applying,"$240,300 - $274,300 (Chicago); $264,300 - $301,700 (McLean); $288,400 - $329,100 (New York); $240,300 - $274,300 (Richmond)","New York, New York, Chicago, Illinois, Richmond, Virginia, McLean, Virginia, Charlotte, North Carolina",https://www.capitalonecareers.com/job/new-york/head-of-product-commercial-bank-capital-markets/1732/85519543600
Sr. Operations Representative - Disputes and Fraud,Capital One,74.88,✅ GOOD MATCH - Consider applying,,"City of Muntinglupa, Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/sr-operations-representative-disputes-and-fraud/1732/84077512000
"Manager, Project Manager - Community Impact and Investment Market Engagement",Capital One,74.86,✅ GOOD MATCH - Consider applying,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/manager-project-manager-community-impact-and-investment-market-engagement/1732/84767071808
"Relationship Manager, Business Cards & Payments - Acquisitions (El Segundo)",Capital One,74.83,✅ GOOD MATCH - Consider applying,,"Los Angeles, California",https://www.capitalonecareers.com/job/los-angeles/relationship-manager-business-cards-and-payments-acquisitions-el-segundo/1732/84767068128
Work from Home Senior Risk Coordinator - Collections,Capital One,74.8,✅ GOOD MATCH - Consider applying,"$49,774 - $49,774","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/work-from-home-senior-risk-coordinator-collections/1732/86070872016
Office Manager (Associate),Capital One,74.76,✅ GOOD MATCH - Consider applying,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/office-manager-associate/1732/84767067056
"Senior Administrative Assistant (Administrative Support Assistant III) - Financial Services, Navigator Platform",Capital One,74.76,✅ GOOD MATCH - Consider applying,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-administrative-assistant-administrative-support-assistant-iii-financial-services-navigator-p/1732/86507404096
Senior Administrative Assistant (Administrative Support Assistant III) - Compliance,Capital One,74.75,✅ GOOD MATCH - Consider applying,,"New York, New York",https://www.capitalonecareers.com/job/new-york/senior-administrative-assistant-administrative-support-assistant-iii-compliance/1732/85995892144
Café Ambassador- Uptown Dallas,Capital One,74.74,✅ GOOD MATCH - Consider applying,,"Dallas, Texas",https://www.capitalonecareers.com/job/dallas/cafe-ambassador-uptown-dallas/1732/86225816512
"Gen Ops Agent: West Coast, Velocity Black (Remote)",Capital One / Velocity Black,74.73,✅ GOOD MATCH - Consider applying,"$56,800 - $64,800","Richmond, Virginia | Remote",https://www.capitalonecareers.com/job/richmond/gen-ops-agent-west-coast-velocity-black-remote/1732/85421690208
Fixed Term Associate - Recruitment Coordinator,Capital One,74.72,✅ GOOD MATCH - Consider applying,,"City of Muntinglupa, Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/fixed-term-associate-recruitment-coordinator/1732/85903073968
Area Sales Manager,Capital One Auto Finance,74.71,✅ GOOD MATCH - Consider applying,,"Fairfax, Virginia",https://www.capitalonecareers.com/job/fairfax/area-sales-manager/1732/84767056832
"Sr. Director, HR Business Partner - Enterprise Services",Capital One,74.69,✅ GOOD MATCH - Consider applying,"$212,800 - $242,800","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/sr-director-hr-business-partner-enterprise-services/1732/85448361072
"Principal Coordinator, Payroll",Capital One,74.68,✅ GOOD MATCH - Consider applying,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/principal-coordinator-payroll/1732/84767058096
Senior Administrative Assistant (Administrative Support Assistant III) - Legal,Capital One,74.67,✅ GOOD MATCH - Consider applying,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-administrative-assistant-administrative-support-assistant-iii-legal/1732/86545736720
Senior Administrative Assistant (Administrative Support Assistant III) - Premium Products & Travel,Capital One,74.65,✅ GOOD MATCH - Consider applying,"$86,500 - $98,700","New York, New York; McLean, Virginia",https://www.capitalonecareers.com/job/new-york/senior-administrative-assistant-administrative-support-assistant-iii-premium-products-and-travel/1732/86516336976
Senior Administrative Assistant (Administrative Support Assistant III) - Collections,Capital One,74.65,✅ GOOD MATCH - Consider applying,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-administrative-assistant-administrative-support-assistant-iii-collections/1732/86005068592
Senior Administrative Assistant (Administrative Support Assistant III) - Audit,Capital One,74.62,✅ GOOD MATCH - Consider applying,"$72,100 - $98,700 (range varies by location)","Chicago, Illinois, Riverwoods, Illinois, Richmond, Virginia, McLean, Virginia, New York, New York",https://www.capitalonecareers.com/job/chicago/senior-administrative-assistant-administrative-support-assistant-iii-audit/1732/85571769232
"Treasury Management Consultant III, Middle Market Corporate Banking",Capital One,74.6,✅ GOOD MATCH - Consider applying,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/treasury-management-consultant-iii-middle-market-corporate-banking/1732/85500982080
"Fixed Term Associate - Pr. HR Coordinator, Total Rewards",Capital One Philippines Service Corp. (COPSSC),74.6,✅ GOOD MATCH - Consider applying,,"City of Muntinglupa, Philippines",https://www.capitalonecareers.com/job/city-of-muntinglupa/fixed-term-associate-pr-hr-coordinator-total-rewards/1732/82763908608
Flex Relationship Manager,Capital One,74.55,✅ GOOD MATCH - Consider applying,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/flex-relationship-manager/1732/84996683840
